id,RowId,ColId,QCScore,MedianExcess,NumExcess,LS3x3,DBSumPos,DBSumNeg,pGamma,pBeta,-ExcessHSA,-ExcessCRX,pGamma_scrambled
786,NCGC00162453,NCGC00348199,0,32.18012,14,-3.72655,1.08395,-0.10281,-0.008587398,-0.05999863,10.76202,-4.81755,-0.028221399
787,NCGC00179536,NCGC00348199,3,68.30692,21,-13.50713,0.51582,-0.51877,0.026696616,-0.036233539,136.58361,-28.76083,-0.031113448
788,NCGC00346634,NCGC00348199,3,80.62518,24,-5.77261,0.06897,-0.90942,0.038607385,0.022285538,148.06007,148.06007,0.020916214
789,NCGC00345447,NCGC00348199,3,87.62984,17,-3.87645,0.3502,-0.56685,-0.014533139,-0.033749354,39.08985,39.08985,0.009914335
790,NCGC00017363,NCGC00348199,0,46.35903,21,-8.15969,0.78543,-0.07308,0.020993693,-0.019589808,103.44646,103.44646,0.025110824
791,NCGC00015871,NCGC00348199,3,68.71903,9,0.67254,0.96404,-0.01696,-0.010227851,-0.062848871,-18.56298,-18.56298,-0.021755581
792,NCGC00024379,NCGC00348199,0,76.08431,23,-13.65857,0.24032,-1.14525,0.057025168,0.024604959,187.81882,-32.16795,0.004926681
793,NCGC00346681,NCGC00348199,0,49.16635,21,-5.12085,0.34389,-0.23514,0.018253857,-0.002420946,89.56963,89.56963,-0.01605089
794,NCGC00249613,NCGC00348199,0,70.99359,16,-3.12297,0.65497,-0.1706,-0.00115369,-0.016235007,30.55539,30.55539,0.000947795
795,NCGC00242441,NCGC00348199,0,51.80087,19,-4.91957,0.98213,-0.10366,0.025773939,-0.014117138,77.82897,-14.6503,-0.008817265
796,NCGC00162440,NCGC00348199,3,68.56484,14,-4.48972,0.7646,-0.27237,0.003405154,-0.061067777,56.77123,56.77123,0.012476736
797,NCGC00162398,NCGC00348199,0,58.64844,19,-15.18142,0.77467,-0.9263,0.051259481,-0.020058663,181.39871,181.39871,-0.036632887
798,NCGC00346692,NCGC00348199,0,36.19076,13,-3.31475,1.03223,-0.0342,-0.007743512,-0.049024098,14.84459,14.84459,0.045429481
799,NCGC00346536,NCGC00348199,3,74.3742,22,-6.64432,0.23866,-0.67354,0.002002364,-0.0109399,70.20363,70.20363,0.005471692
800,NCGC00263785,NCGC00090753,3,42.62405,13,-2.63111,0.36035,-0.04859,0.006779868,-0.027614589,31.61346,0,-0.009017235
801,NCGC00179454,NCGC00090753,3,40.60675,15,-8.73843,1.08899,0,0.020283221,-0.068720049,86.70299,0,0.015436684
802,NCGC00346487,NCGC00090753,3,34.86338,11,-6.40757,0.90385,0,0.036708118,-0.074900513,92.95488,0,0.016026596
803,NCGC00346524,NCGC00090753,3,55.62796,6,0,0.13422,0,0.000212856,-0.044923714,0.7482,0,0.008911325
806,NCGC00263379,NCGC00090753,3,38.06007,18,-9.09062,1.08893,-0.19609,0.015949998,-0.013486073,99.14535,-15.55432,0.014380449
807,NCGC00016526,NCGC00090753,0,37.4664,11,-1.12549,1.97001,0,-0.004325674,-0.028298717,-17.94296,-17.94296,-0.011836774
808,NCGC00264109,NCGC00090753,0,47.87807,21,-11.57189,1.14067,-0.22163,0.040290976,-0.014902583,175.62843,175.62843,0.015256718
809,NCGC00095992,NCGC00090753,3,72.57865,17,-22.87837,0.86508,-2.64352,0.05257118,0.044769389,257.55327,257.55327,0.005568459
810,NCGC00273480,NCGC00090753,0,51.05915,14,-3.39746,0.48776,-0.16393,0.003230104,-0.003223501,20.33383,20.33383,0.000899921
812,NCGC00162409,NCGC00090753,3,41.08484,17,-9.28428,0.68703,-0.37957,0.010038764,-0.017659274,98.54345,98.54345,0.002002364
815,NCGC00025060,NCGC00090753,3,53.77267,14,-5.61722,0.25535,-0.25372,0.009647824,0.000717178,59.87825,59.87825,-0.002800834
816,NCGC00263117,NCGC00090753,0,46.94412,14,-4.42197,1.27549,-0.07137,-0.006855235,-0.047080073,-4.74485,-4.74485,6.95E-05
817,NCGC00185850,NCGC00090753,0,37.21443,9,-5.90625,0.50831,-0.3484,-0.001629885,-0.007705114,-2.18768,-2.18768,0.000425817
818,NCGC00242478,NCGC00090753,3,41.95754,18,-6.70138,0.60886,-0.49881,0.01132067,-0.002325922,78.20538,78.20538,-0.001145027
820,NCGC00247878,NCGC00090753,3,49.50746,19,-4.47186,0.87029,-0.09376,0.009013295,-0.014075096,48.04601,48.04601,0.000443206
821,NCGC00241102,NCGC00090753,3,47.76331,15,-4.31286,1.52391,-0.08983,-0.005639455,-0.069098035,31.65052,31.65052,-0.001240309
824,NCGC00162453,NCGC00090753,0,54.1643,21,-8.22669,0.25579,-0.70396,0.017520717,0.009647824,107.23293,107.23293,0.029262713
828,NCGC00017363,NCGC00090753,3,33.78051,20,-4.84484,1.25956,-0.05684,0.015432184,-0.020692679,88.99905,88.99905,0.047740463
830,NCGC00024379,NCGC00090753,3,41.56627,9,0.0006,1.38163,-0.08044,-0.009833179,-0.041400581,-23.79588,-23.79588,0.016157296
831,NCGC00346681,NCGC00090753,0,32.07449,7,-8.88128,1.8026,-0.15749,0.0149959,-0.05935133,24.63798,24.63798,-0.009501886
832,NCGC00249613,NCGC00090753,3,32.07315,14,-1.59835,1.37133,-0.01098,-0.010706917,-0.070758013,1.18759,1.18759,0.006215592
833,NCGC00242441,NCGC00090753,3,33.26866,12,-10.67849,1.69779,-0.01843,0.025368582,-0.063089305,82.82271,82.82271,0.091482812
835,NCGC00162398,NCGC00090753,3,41.45579,21,-5.96336,0.85381,-0.46024,0.018267445,-0.021007271,111.02048,111.02048,0.011080024
836,NCGC00346692,NCGC00090753,0,43.31934,16,-5.19555,1.31802,-0.00756,0.007486246,-0.056660968,82.75107,82.75107,0.055986422
838,NCGC00179454,NCGC00263785,0,50.84709,10,-4.9279,0.30412,-0.21314,0.013062639,-0.014062482,41.15901,0,0.006823983
839,NCGC00346487,NCGC00263785,0,54.757,9,-0.36828,0.2138,-0.08065,0.011592671,-0.019058104,22.11438,0,-0.044598551
840,NCGC00346524,NCGC00263785,0,82.31563,5,-0.19109,0.0049,-0.02204,-0.010728102,-0.067929664,4.14378,0,0.001806072
842,NCGC00346509,NCGC00263785,3,27.16769,5,0,0.23878,-0.32291,0.001605511,-0.012102942,28.09279,0,0.025244287
843,NCGC00263379,NCGC00263785,0,59.81739,6,0,0.16774,-0.18766,0.009377037,-0.007376464,39.92652,0,-0.057996833
844,NCGC00016526,NCGC00263785,0,57.68979,4,0,0.21788,-0.16366,0.007102011,-0.001374536,30.91118,0,0.00167962
845,NCGC00264109,NCGC00263785,0,47.97841,12,-0.08467,0.27048,-0.02813,0.013963158,-0.012390051,48.87096,0,0.001762464
846,NCGC00095992,NCGC00263785,3,66.78512,8,-4.32214,0.39418,-1.60692,0.055986422,0.015409685,202.25093,0,0.025253493
847,NCGC00273480,NCGC00263785,0,44.76758,8,-0.12689,0.02269,-0.25721,0.010670342,0.00763208,34.09175,0,0.001148054
848,NCGC00250408,NCGC00263785,3,52.67562,3,0,0.14715,-0.16832,0.000786785,-9.99E-05,6.0014,0,0.002259858
849,NCGC00162409,NCGC00263785,3,57.24157,3,0,0.45778,-0.15741,-0.002243839,-0.009540125,-4.39356,0,0.000821593
850,NCGC00345829,NCGC00263785,3,26.50882,2,0,0.6283,-0.06592,-0.01037205,-0.021714271,-27.6458,0,-0.019552444
851,NCGC00346484,NCGC00263785,3,56.49167,6,-0.18513,0.21889,-0.29962,-0.002278402,-0.011502778,21.51444,21.51444,0.044769389
852,NCGC00025060,NCGC00263785,0,28.78665,6,-0.03979,0.24021,-0.00498,-0.016674063,-0.027724611,-12.66422,0,0.013600038
853,NCGC00263117,NCGC00263785,0,35.12776,8,-0.90113,0.14812,-0.20842,-0.002438221,-0.014554139,21.72536,21.72536,-0.007973825
854,NCGC00185850,NCGC00263785,0,36.04053,9,-0.29497,0.139,-0.04342,-0.001560653,-0.004196657,-0.63668,0,-0.003830903
855,NCGC00242478,NCGC00263785,0,39.76042,7,0,0.47437,-0.01984,-0.005352136,-0.024539028,2.5992,0,-0.004686715
856,NCGC00183285,NCGC00263785,3,35.63323,5,0,0.77154,-0.20807,-0.003391591,-0.014860617,-9.01689,0,0.003063872
857,NCGC00247878,NCGC00263785,0,44.51772,12,-0.85323,0.12708,-0.14018,0.007274212,0.001993638,20.88897,0,0.025847681
858,NCGC00241102,NCGC00263785,0,57.03088,8,-2.44056,0.29587,-0.32549,0.008016785,-0.000906728,38.90321,0,0.023865617
859,NCGC00263215,NCGC00263785,3,36.9611,5,0,0.22594,-0.23861,0.006629911,-3.91E-05,29.23739,0,0.038721321
860,NCGC00091112,NCGC00263785,3,96.52223,6,0,0.69989,-0.03448,-0.009625089,-0.014268457,-47.87151,0,0.01536019
861,NCGC00162453,NCGC00263785,0,54.52531,8,-1.43628,0.79713,-0.11651,-0.012377388,-0.057243774,-2.73547,0,-0.006816759
862,NCGC00179536,NCGC00263785,3,24.8361,7,-0.40512,0.38158,-0.09401,0.005599253,-0.019598111,23.89563,0,-0.001266292
863,NCGC00346634,NCGC00263785,3,8.81593,5,0,0.36965,-0.21263,-0.000382011,-0.001222987,-10.76511,0,-0.005948003
864,NCGC00345447,NCGC00263785,3,93.63042,9,-0.72885,0.10673,-0.25228,0.003886906,0.002451987,21.27132,21.27132,0.009985433
865,NCGC00017363,NCGC00263785,0,41.18249,4,0,0.71317,-0.03407,0.002998272,-0.02773276,17.92667,0,0.014861055
866,NCGC00015871,NCGC00263785,3,29.68804,1,0,1.65261,0,-0.019552444,-0.100391225,-42.12699,0,0.048735356
867,NCGC00024379,NCGC00263785,0,49.02181,8,-0.73259,0.57105,-0.05897,-0.001707758,-0.048220327,11.60592,0,0.007097596
868,NCGC00346681,NCGC00263785,0,44.916,7,-2.05911,0.2135,-0.12544,0.001400685,-0.03242937,30.59297,30.59297,0.003405154
869,NCGC00249613,NCGC00263785,0,76.85749,4,0,0.77285,-0.00198,-0.015586066,-0.030263651,-38.45148,0,0.004009619
870,NCGC00242441,NCGC00263785,0,55.44975,8,-1.12841,0.27692,-0.04716,0.012695798,-0.037908337,49.71798,0,0.009430293
872,NCGC00162398,NCGC00263785,0,21.34749,9,-1.70531,0.55392,-0.01794,0.00500136,-0.059885139,28.77678,0,0.002985153
873,NCGC00346692,NCGC00263785,0,27.60731,9,-4.48243,0.08803,-0.21469,0.00280153,-0.020452442,40.19085,0,-0.011777604
875,NCGC00346487,NCGC00179454,0,30.14955,10,-0.52144,0.62844,-0.00015,0.010581332,-0.057293257,23.71412,0,-0.006269175
876,NCGC00346524,NCGC00179454,0,31.96439,10,-1.05028,0.02053,-0.01657,0.00074763,-0.034251343,11.28917,0,-0.067777359
877,NCGC00346654,NCGC00179454,3,73.9602,9,-5.58168,0.45575,-0.71767,0.00327386,0.000291075,37.78226,0,-0.005746614
878,NCGC00346509,NCGC00179454,3,97.22668,8,0.19656,2.39148,-0.03111,-0.03170328,-0.032235865,-222.49976,-222.49976,0.002705378
879,NCGC00263379,NCGC00179454,0,49.55182,16,-5.9369,0.42221,-0.27091,0.014380449,-0.010609451,67.78833,-3.16642,0.025773939
880,NCGC00016526,NCGC00179454,0,51.28798,20,-6.66307,0.46921,-0.19188,0.010212134,-0.017705141,75.38429,-1.67115,0.023572066
881,NCGC00264109,NCGC00179454,0,40.03284,15,-3.65277,1.45061,-0.07951,-0.002684313,-0.057384596,23.25322,23.25322,-0.016632267
882,NCGC00095992,NCGC00179454,0,41.93895,13,-4.89933,0.53577,-0.17108,0.008437255,-0.023318319,43.376,-0.49642,-0.003391591
883,NCGC00273480,NCGC00179454,0,38.25078,17,-2.12388,0.11899,-0.24457,0.008375265,0.006184754,38.77169,-1.13017,0.006140704
884,NCGC00250408,NCGC00179454,0,76.19319,18,-5.38779,1.63844,-0.50036,0.008131821,0.00216819,-78.7173,-0.13503,-0.032562355
885,NCGC00162409,NCGC00179454,0,40.60084,6,0.24431,1.86791,-0.08238,-0.017050043,-0.043468382,-67.12207,0,0.037403394
886,NCGC00345829,NCGC00179454,3,76.29154,10,-0.21023,0.66222,-0.09995,-0.024567757,-0.04914822,-15.49176,0.16596,0.026784372
887,NCGC00346484,NCGC00179454,3,80.55481,15,-6.43475,0.65365,-0.75324,0.008609987,-0.00777764,64.77754,0.2469,-0.05048416
888,NCGC00025060,NCGC00179454,0,26.55696,17,-1.24324,1.49138,-0.21455,-0.021755581,-0.027683865,-63.86685,2.65216,0.080472149
889,NCGC00263117,NCGC00179454,0,70.58023,17,-6.06282,0.12788,-0.33336,0.011735429,0.003265109,66.02248,0,0.032920266
890,NCGC00185850,NCGC00179454,0,51.51175,14,-1.87115,0.78765,-0.45786,0.003055125,-0.005141888,3.27537,0,0.011271639
891,NCGC00242478,NCGC00179454,0,46.3544,10,-5.2898,0.55653,-0.22125,0.009181821,-0.030360855,55.67485,0,0.012195248
892,NCGC00183285,NCGC00179454,3,69.47897,12,-1.20909,0.58491,-0.1008,-0.011079629,-0.024263949,-14.42186,0.14325,0.004110445
893,NCGC00247878,NCGC00179454,0,34.79798,17,-1.76719,0.20498,-0.10453,0.010181011,-0.007342304,49.94242,0.11929,-0.012377388
894,NCGC00241102,NCGC00179454,0,27.76744,15,-2.77203,0.42523,-0.11795,0.003321997,-0.004304174,30.37954,-1.92015,0.043639446
895,NCGC00263215,NCGC00179454,3,54.50609,10,-4.01332,0.395,-0.37776,-0.014944546,-0.040349126,41.87985,0,0.005612451
896,NCGC00091112,NCGC00179454,3,32.27059,8,-0.2254,1.01975,-0.01609,-0.017275474,-0.052620848,-33.61775,0,0.006625501
897,NCGC00162453,NCGC00179454,0,58.29257,21,-1.48448,0.64543,-0.03588,-0.006585831,-0.019975717,9.66725,-0.23894,0.016247457
898,NCGC00179536,NCGC00179454,3,58.92793,22,-5.85249,0.28312,-0.10386,0.017633775,-0.003451915,82.02731,-2.61374,-0.015229783
899,NCGC00346634,NCGC00179454,3,37.39202,12,-3.24031,0.40157,-0.56346,0.009909892,-0.00106272,41.45816,0,-0.017742664
900,NCGC00345447,NCGC00179454,0,44.84692,4,0.24022,2.38425,-0.00293,-0.03588181,-0.062942806,-153.29674,-153.29674,0.006850454
901,NCGC00017363,NCGC00179454,2,26.20607,6,-0.81979,1.87057,0,-0.01718782,-0.118148943,-24.49501,0,-0.0108679
902,NCGC00015871,NCGC00179454,3,63.48376,16,-8.00629,0.59136,-0.19064,0.005784062,-0.040226422,66.29894,-0.75167,0.027348283
903,NCGC00024379,NCGC00179454,0,48.19959,4,0.08064,1.96739,0,-0.028139997,-0.091308121,-93.16803,-93.16803,-0.018787848
904,NCGC00346681,NCGC00179454,0,60.75682,23,-1.81703,0.13168,-0.38668,0.013098445,-0.009854407,74.64056,-4.42827,-0.004523424
905,NCGC00249613,NCGC00179454,0,24.95241,7,0,1.55731,-0.04001,-0.018230174,-0.074417789,-95.56242,-95.56242,0.005599253
906,NCGC00242441,NCGC00179454,3,38.05643,7,-2.57811,2.0028,0,-0.01024906,-0.109683143,-24.41624,0,0.019260544
907,NCGC00162440,NCGC00179454,3,64.35741,9,-2.83913,1.58767,-0.0126,-0.009017235,-0.048581625,-33.35135,0.14064,-0.022222105
908,NCGC00162398,NCGC00179454,0,46.83026,19,-12.39977,0.28733,-0.34047,0.022299253,-0.035589817,114.02105,-0.89908,0.011080024
909,NCGC00346692,NCGC00179454,0,47.76269,20,-3.99046,0.22356,-0.31471,0.01659475,-0.011549299,90.72703,0.01088,0.070182728
910,NCGC00346536,NCGC00179454,3,77.5075,6,-0.21659,1.75583,-0.11996,-0.018787848,-0.064188343,-49.25536,0,-0.052131958
911,NCGC00346524,NCGC00346487,0,43.81662,5,-0.00058,0.08323,-0.00018,8.69E-05,-0.026696656,0.26879,0,0.013600038
912,NCGC00346654,NCGC00346487,3,57.46571,13,-2.42021,0.18977,-0.25199,0.004347259,-0.005090383,27.90086,0,0.024099682
913,NCGC00346509,NCGC00346487,3,87.93901,9,0,0.66637,-0.09552,-0.007376464,-0.017896893,-33.65016,0,-0.011020356
914,NCGC00263379,NCGC00346487,0,51.67391,24,-9.86113,0.12606,-0.57265,0.036353814,0.020583664,115.4326,4.5467,-0.019930089
915,NCGC00016526,NCGC00346487,0,35.6105,11,-7.82895,0.52431,-0.17861,0.026627347,-0.009697294,64.25281,64.25281,0.007508339
916,NCGC00264109,NCGC00346487,0,52.73856,15,-16.20175,0.0674,-0.51804,0.064780008,-0.00914908,172.14572,172.14572,0.000182442
917,NCGC00095992,NCGC00346487,0,35.22595,22,-2.17796,0.45271,-0.33498,0.044769389,-0.026508751,76.00149,-2.23647,-0.067212249
918,NCGC00273480,NCGC00346487,0,24.97305,14,-1.20202,0.46932,-0.1765,0.007393469,0.003383269,5.91012,-0.222,0.001622947
919,NCGC00250408,NCGC00346487,3,91.60078,15,-4.10455,0.29938,-0.45196,0.005247451,-0.002852612,33.07216,-2.08166,0.00526943
920,NCGC00162409,NCGC00346487,3,57.12588,14,-2.11833,0.28815,-0.07937,0.006629911,-0.005111844,30.08369,0,-0.119196483
921,NCGC00345829,NCGC00346487,3,83.25197,5,0.24842,0.68723,-0.04065,-0.009667564,-0.018371741,-36.84175,0.21445,-0.017805196
922,NCGC00346484,NCGC00346487,3,63.33835,11,-4.21147,1.18322,-0.39314,0.011909478,-0.003611303,-36.9644,-36.9644,0.020092138
923,NCGC00025060,NCGC00346487,0,42.34464,22,-5.28844,0.13149,-0.19339,0.02613355,-0.018991595,65.52145,65.52145,-0.008297763
924,NCGC00263117,NCGC00346487,0,51.44369,19,-10.45898,0.09372,-0.53742,0.028979421,0.01899731,93.0679,-3.04402,8.69E-05
925,NCGC00185850,NCGC00346487,0,61.23912,11,-0.3635,0.23164,-0.01473,-0.005077506,-0.027259885,-2.10785,0,-0.005459367
926,NCGC00242478,NCGC00346487,0,64.28254,12,-8.75298,0.50104,-0.24363,0.021048393,-0.067096905,87.084,0,0.012838918
927,NCGC00183285,NCGC00346487,3,82.48442,10,-0.10633,0.84481,-0.01224,-0.014495337,-0.048259191,-31.68984,3.72544,0.010452299
928,NCGC00247878,NCGC00346487,0,56.74944,13,-2.79433,0.136,-0.07569,0.020073944,-0.013789099,63.0587,0.32666,0.044673109
929,NCGC00241102,NCGC00346487,0,38.44323,13,-2.71809,0.2999,-0.08361,0.015436684,-0.003688821,55.87786,-1.41036,-0.041286073
930,NCGC00263215,NCGC00346487,3,68.54635,16,-3.9371,0.25771,-0.20745,0.010452299,-0.006444648,53.87451,-1.49653,0.006457964
931,NCGC00091112,NCGC00346487,3,71.44581,10,-0.80557,1.39538,-0.08853,-0.00729533,-0.047212543,-80.6047,0,-0.007385003
932,NCGC00162453,NCGC00346487,0,44.87704,18,-6.95137,0.27562,-0.22495,0.023017613,-0.029509583,77.11491,-4.73325,-0.005639455
933,NCGC00179536,NCGC00346487,3,63.59574,18,-7.52408,0.22886,-0.10951,0.01356419,-0.030563293,67.75073,67.75073,-0.011189688
934,NCGC00346634,NCGC00346487,3,84.02695,17,-1.85543,0.16008,-0.06784,0.008419543,-0.002938893,33.33291,-2.37456,-0.007367924
935,NCGC00345447,NCGC00346487,3,89.41051,10,-0.07309,0.76644,-0.01752,-0.022873573,-0.042528261,-47.94767,0,0.018720633
936,NCGC00017363,NCGC00346487,3,42.38476,10,-4.37608,0.97441,-0.00028,0.012619784,-0.084222264,41.60426,0,0.003864996
937,NCGC00015871,NCGC00346487,3,49.77152,11,-1.45885,0.51248,-0.03402,0.014753209,-0.057590039,62.24574,0,-0.000668299
938,NCGC00024379,NCGC00346487,0,66.49026,10,-0.23626,0.75828,-0.00144,-0.00479411,-0.056893422,2.4356,-0.03353,-0.000950065
939,NCGC00346681,NCGC00346487,0,30.94341,18,-1.70189,0.23359,-0.11781,0.009430293,-0.011824096,38.20626,-1.84428,-0.007696581
940,NCGC00249613,NCGC00346487,0,60.08516,16,-1.19273,0.57283,-0.07457,-0.03123067,-0.071830478,-12.21067,-0.00291,-0.001815892
941,NCGC00242441,NCGC00346487,2,49.39329,15,-6.83859,0.33607,-0.02614,0.038664349,-0.092853929,97.36075,0,-0.012250742
942,NCGC00162440,NCGC00346487,3,55.34806,9,-0.98524,0.97994,-0.00235,-0.001824542,-0.06993806,2.05205,0,0.052669227
943,NCGC00162398,NCGC00346487,0,49.672,18,-7.63383,0.20566,-0.04526,0.026784372,-0.023487039,84.85708,0,0.003278236
944,NCGC00346692,NCGC00346487,0,62.62452,18,-9.87022,0.10341,-0.67305,0.035547079,0.000477987,124.49518,124.49518,-0.008795986
946,NCGC00346654,NCGC00346524,3,92.16804,8,-0.95256,0.09794,-0.62112,0.000443206,-0.020986581,64.9382,64.9382,-0.006547331
947,NCGC00346509,NCGC00346524,3,84.29294,9,-3.06069,0.13029,-0.88137,0.032943691,0.028594254,86.81753,86.81753,0.008264592
948,NCGC00263379,NCGC00346524,0,24.038,3,0,1.07991,0,-0.015171073,-0.022217978,-56.18862,5.30254,0.010301068
949,NCGC00016526,NCGC00346524,0,56.14338,14,-3.19734,0.10774,-0.16884,0.013111873,0.002753451,66.36932,0,-0.014339895
950,NCGC00264109,NCGC00346524,0,23.13508,4,0,0.36999,0,0.000382347,-0.001686128,-5.90735,0,0.022587369
951,NCGC00095992,NCGC00346524,0,66.56159,5,0,0.39634,-0.0458,0.002797159,-0.038977622,-3.27654,0,-0.002705893
952,NCGC00273480,NCGC00346524,0,66.70101,11,-2.48344,0.04245,-0.7462,0.044110299,0.020806854,100.54663,100.54663,-0.01734642
953,NCGC00250408,NCGC00346524,3,84.72904,11,-6.21431,0.03297,-1.13618,0.036212173,0.031675855,123.81229,123.81229,0.008131821
954,NCGC00162409,NCGC00346524,3,72.09429,9,-1.09698,0.33336,-0.10793,0.001622947,-0.001651518,3.65305,0,0.026401146
955,NCGC00345829,NCGC00346524,3,96.83078,14,-3.75065,0.04166,-0.64594,0.015729289,0.012105924,71.021,71.021,0.000595391
956,NCGC00346484,NCGC00346524,3,93.80259,10,-0.60783,0.23359,-0.93481,0.020715742,-0.001145027,88.1106,88.1106,-0.000447093
957,NCGC00025060,NCGC00346524,0,30.79558,10,-0.53988,0.38781,-0.73759,0.033754988,0.02811675,71.48789,71.48789,-0.003150211
958,NCGC00263117,NCGC00346524,0,88.49875,11,-1.67981,0.27646,-0.27405,0.006409479,0.004320939,26.04064,0,-0.036137641
959,NCGC00185850,NCGC00346524,0,80.42558,15,-3.12639,0.01298,-0.85724,0.040858397,0.039776646,88.57248,88.57248,-0.017354765
960,NCGC00242478,NCGC00346524,0,41.57037,11,-1.79014,0.15765,-0.16888,0.006991661,0.00223803,42.73218,0,0.005247451
962,NCGC00247878,NCGC00346524,0,46.91431,11,-0.94379,0.16229,-0.22815,0.025548182,-0.009977509,48.95092,-3.07751,0.002137638
963,NCGC00241102,NCGC00346524,0,56.68238,12,-3.95568,1.2884,-0.12134,-0.022197346,-0.039441881,-59.00158,0,-0.004871418
964,NCGC00263215,NCGC00346524,0,91.07834,14,-16.39269,0.98037,-1.29168,0.029253422,0.00246509,123.38331,0,0.101922356
965,NCGC00091112,NCGC00346524,3,96.46232,19,-3.9332,0.00275,-1.64433,0.048594476,0.046322441,170.24309,170.24309,0.048570191
966,NCGC00162453,NCGC00346524,0,17.80275,7,-0.385,1.76136,-0.00787,-0.033789535,-0.079535775,-148.93028,0,0.033009289
967,NCGC00179536,NCGC00346524,3,81.16094,12,-10.03101,0.15945,-1.08879,0.062793146,0.0266412,172.6667,172.6667,-0.006885159
968,NCGC00346634,NCGC00346524,3,89.07597,3,0.00882,1.18724,-0.07208,-0.012250742,-0.012250742,-104.64527,-104.64527,0.046206494
969,NCGC00345447,NCGC00346524,3,97.25799,9,-3.59121,0.64337,-0.54181,-0.000447093,-0.007222724,12.96032,12.96032,0.008636567
970,NCGC00017363,NCGC00346524,0,40.52951,3,0,1.58877,0,-0.021672958,-0.072591756,-88.65039,-88.65039,0.005247451
971,NCGC00015871,NCGC00346524,3,57.69087,7,-0.87978,0.39638,-0.26745,-0.002610932,-0.072628499,37.17764,37.17764,0.040858397
972,NCGC00024379,NCGC00346524,2,42.26536,9,-0.90458,0.53307,-0.13055,-0.023626903,-0.103293895,20.4465,20.4465,-0.015967175
973,NCGC00346681,NCGC00346524,0,37.74963,9,-1.55483,0.47328,-0.06587,0.005168335,-0.031210462,18.32293,-10.6141,0.002534978
974,NCGC00249613,NCGC00346524,0,38.8061,8,-1.89411,0.85759,-0.08643,0.0090399,-0.043067408,-12.95897,-12.95897,0.046182342
975,NCGC00242441,NCGC00346524,0,54.04401,10,0,0.22127,-0.1059,0.028970136,-0.020821027,46.91374,-9.79119,0.009181821
977,NCGC00162398,NCGC00346524,0,21.26337,6,-0.7618,0.1439,-0.01248,-4.34E-05,-0.023149534,2.09229,0,0.023572066
978,NCGC00346692,NCGC00346524,0,37.62928,5,0,0.08446,-0.01318,2.17E-05,-0.045995419,0.77573,0,0.035514086
979,NCGC00346536,NCGC00346524,3,94.67207,11,0,0.0495,-0.0592,-0.014049868,-0.033761409,2.35346,-0.31742,0.003650343
981,NCGC00263379,NCGC00346654,0,88.61559,14,-4.65534,1.58485,-1.21501,0.007163819,0.005032113,18.38384,18.38384,-0.006157862
983,NCGC00264109,NCGC00346654,2,5.52376,4,1.36952,2.32314,0,-0.081437326,-0.8309093,-77.24924,828.20877,-0.043468382
984,NCGC00095992,NCGC00346654,3,99.92749,14,-0.55257,0.19708,-0.59246,0.007163819,0.005907313,48.15116,0,0.000673679
985,NCGC00273480,NCGC00346654,3,98.76006,13,-0.45057,0.07172,-0.21406,0.000156374,0.000112931,14.89542,14.89542,0.000538859
986,NCGC00250408,NCGC00346654,0,60.33097,4,1.93377,6.70519,-0.10276,-0.077763859,-0.084258036,-564.7809,-564.7809,-0.008983204
987,NCGC00162409,NCGC00346654,2,23.28909,10,-5.41578,3.70021,-0.2702,-0.096503323,-0.300436779,-130.38993,-130.38993,-0.005515116
988,NCGC00345829,NCGC00346654,3,148.89314,14,-73.31142,3.12973,-7.46049,0.143778788,0.142830395,448.8097,448.8097,-0.031133661
990,NCGC00025060,NCGC00346654,3,95.52566,16,-3.20041,0.00751,-0.53059,0.007508339,0.007128499,55.75901,55.75901,0.073256377
991,NCGC00263117,NCGC00346654,3,90.4985,15,-4.03327,0.13633,-0.8906,0.012128253,0.0116462,78.62205,78.62205,-0.008451124
992,NCGC00185850,NCGC00346654,0,17.34473,5,0.02451,3.34394,-0.00124,-0.027606438,-0.027606438,-329.77151,-329.77151,0.001104511
995,NCGC00247878,NCGC00346654,3,91.39886,12,-0.72822,0.13396,-0.26671,0.003221354,0.002272955,21.17515,21.17515,0.031148291
996,NCGC00241102,NCGC00346654,3,14.22647,2,0,0.67367,-0.07039,-0.00869809,-0.01175647,-54.47938,-54.47938,0.010181011
998,NCGC00091112,NCGC00346654,3,105.90089,9,0,1.96589,-2.61112,0.01171312,0.006396257,106.17882,106.17882,-0.12045218
999,NCGC00162453,NCGC00346654,3,79.07611,9,-2.21021,0.06675,-0.5143,0.005823675,0.005770859,45.73963,45.73963,0.025267302
1001,NCGC00346634,NCGC00346654,3,6.12724,6,0,5.48981,-0.06353,-0.031565994,-0.032001931,-536.60326,-536.60326,5.21E-05
1002,NCGC00345447,NCGC00346654,2,96.74073,8,-42.39409,11.31436,-4.0325,0.079250739,0.093740401,-688.69986,-29.42551,-0.013776477
1003,NCGC00017363,NCGC00346654,3,117.59253,13,-25.12602,2.28913,-3.16412,0.023888559,0.023773861,99.92702,99.92702,0.022587369
1005,NCGC00024379,NCGC00346654,3,70.14109,6,0,0.08509,-0.16536,0.001544489,0.001439899,10.29983,10.29983,0.009963214
1006,NCGC00346681,NCGC00346654,3,88.79102,8,-29.12824,0.36541,-2.57426,0.033126452,0.024807234,232.85778,232.85778,-0.003206258
